host_total_listings_count;neighbourhood;neighbourhood_cleansed;neighbourhood_group_cleansed;city;state;zipcode;market;smart_location;country_code;country;latitude;longitude;property_type;accommodates;bathrooms;bedrooms;beds;price;weekly_price;monthly_price;security_deposit;cleaning_fee;guests_included;extra_people;minimum_nights;maximum_nights;availability_30;availability_60;availability_90;availability_365;number_of_reviews;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;cancellation_policy;reviews_per_month;high_value_amenities;standard_value_amenities;basic_amenities;summary_length;description_length;days_since_first_review;days_since_last_review;room_type_private_room;room_type_shared_room;bed_type_couch;bed_type_futon;bed_type_pullout_sofa;bed_type_real_bed;square_meters
2.0;;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42131384398439;-3.69868822472083;apartment;4;1.0;1.0;2.0;4.143134726391533;;;150.0;5.0;2;0;2;1125;3;8;11;87;16;90.0;10.0;10.0;9.0;10.0;10.0;9.0;flexible;6.0;1;2;4;77;178;2831.0;2758.0;False;False;False;False;False;True;49.981814
1.0;embajadores;embajadores;centro;madrid;community of madrid;28012;madrid;madrid spain;es;spain;40.40820886678287;-3.70081781690612;apartment;1;1.0;0.0;1.0;3.9318256327243257;250.0;600.0;;;1;0;2;1125;0;1;1;165;4;85.0;10.0;9.0;10.0;10.0;9.0;8.0;moderate;0.15;0;1;3;90;90;3548.0;3003.0;False;False;False;False;False;True;30.007669
1.0;hispanoamrica;hispanoamrica;chamartn;madrid;comunidad de madrid;28016;madrid;madrid spain;es;spain;40.45522727504026;-3.6801831695238447;apartment;2;1.0;1.0;2.0;4.02535169073515;300.0;1000.0;;30.0;2;0;2;1125;0;6;22;223;44;100.0;10.0;10.0;10.0;10.0;10.0;10.0;moderate;2.05;2;3;3;32;150;3395.0;2759.0;False;False;False;False;False;True;24.990907
57.0;sol;sol;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41744083850359;-3.7054526173304;apartment;4;1.0;0.0;1.0;3.912023005428146;;;100.0;30.0;1;10;1;28;13;29;57;139;59;91.0;9.0;9.0;9.0;9.0;10.0;9.0;moderate;3.79;2;3;3;36;158;3218.0;2785.0;False;False;False;False;False;True;40.041193
1.0;;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41075984268548;-3.701595349755369;apartment;2;1.0;1.0;1.0;3.49650756146648;170.0;900.0;;10.0;2;15;1;1125;4;34;64;339;8;98.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;0.59;1;1;3;45;62;3157.0;2940.0;True;False;False;False;False;True;24.990907
2.0;viclvaro;ambroz;viclvaro;madrid;comunidad de madrid;28032;madrid;madrid spain;es;spain;40.40871903111559;-3.6047448585276753;chalet;2;2.0;1.0;1.0;3.218875824868201;;;;;2;0;2;14;0;2;32;32;3;100.0;9.0;9.0;10.0;9.0;8.0;10.0;flexible;0.59;0;2;2;28;128;2904.0;2881.0;True;False;False;False;False;True;30.007669
6.0;;san diego;puente de vallecas;madrid;comunidad de madrid;28053;madrid;madrid spain;es;spain;40.391237737949496;-3.669806392420365;house;1;1.0;1.0;1.0;3.332204510175204;135.0;345.0;;;1;12;2;1125;4;4;9;284;51;93.0;9.0;9.0;10.0;10.0;9.0;9.0;flexible;2.38;1;4;3;38;159;3395.0;2785.0;True;False;False;False;False;True;13.00642
2.0;;crmenes;latina;madrid;comunidad de madrid;28047;madrid;madrid spain;es;spain;40.39622459506132;-3.741686466983179;house;5;1.0;2.0;3.0;4.795790545596741;;;;;4;20;1;1125;10;24;54;329;0;;;;;;;;flexible;;2;3;2;40;118;;;False;False;False;False;False;True;30.007669
1.0;acacias;acacias;arganzuela;madrid;comunidad de madrid;28005;madrid;madrid spain;es;spain;40.40199935891812;-3.703145995725225;apartment;2;1.0;1.0;1.0;3.044522437723423;;;;5.0;1;15;1;10;2;7;19;28;29;96.0;10.0;10.0;10.0;10.0;9.0;10.0;flexible;4.97;0;2;2;88;88;2926.0;2771.0;True;False;False;False;False;True;24.990907
4.0;la latina;palacio;centro;madrid;comunidad de madrid;28005;madrid;madrid spain;es;spain;40.41297469071254;-3.70898366744277;apartment;6;2.0;2.0;4.0;4.948759890378168;;;200.0;50.0;4;30;2;1125;5;23;48;323;43;91.0;10.0;9.0;10.0;10.0;10.0;9.0;strict;3.08;1;2;2;49;163;3170.0;2765.0;False;False;False;False;False;True;69.955959
4.0;sol;sol;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41577582438182;-3.707748313335086;apartment;1;1.0;1.0;1.0;3.58351893845611;;;;5.0;1;0;2;14;5;22;43;318;27;97.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;4.05;1;2;3;84;170;2951.0;2757.0;True;False;False;False;False;True;15.79351
2.0;;vinateros;moratalaz;madrid;comunidad de madrid;28030;madrid;madrid spain;es;spain;40.40553182937409;-3.6427185588748943;apartment;2;1.0;2.0;4.0;3.713572066704308;;;100.0;15.0;1;0;1;1125;29;59;89;180;0;;;;;;;;moderate;;1;3;2;24;131;;;True;False;False;False;False;True;74.97272099999999
1.0;arapiles;arapiles;chamber;madrid;comunidad de madrid;28015;madrid;madrid spain;es;spain;40.43300890085688;-3.710100388354598;apartment;1;1.0;1.0;1.0;3.4011973816621555;;;;;1;0;1;30;2;20;49;139;96;97.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;4.98;0;2;3;24;24;3329.0;2786.0;True;False;False;False;False;True;15.79351
1.0;;embajadores;centro;madrid;comunidad de madrid;28005;madrid;madrid spain;es;spain;40.40673599880702;-3.7077533964307032;apartment;4;1.0;2.0;2.0;4.0943445622221;;;150.0;25.0;2;10;2;1125;5;12;34;300;75;96.0;10.0;10.0;10.0;10.0;9.0;10.0;moderate;4.42;0;2;3;41;172;3260.0;2759.0;False;False;False;False;False;True;65.0321
1.0;justicia;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42244874736299;-3.6936274226358905;apartment;4;2.0;1.0;4.0;5.303304908059076;;1200.0;;;1;0;1;1125;0;0;0;0;0;;;;;;;;flexible;;0;1;1;36;36;;;False;False;False;False;False;True;49.981814
1.0;la latina;palacio;centro;madrid;comunidad de madrid;28005;madrid;madrid spain;es;spain;40.40892791841651;-3.710959684932993;apartment;4;1.0;1.0;2.0;4.110873864173311;;;150.0;30.0;2;15;3;31;10;29;50;125;2;100.0;10.0;9.0;10.0;10.0;9.0;10.0;flexible;1.46;1;3;2;80;80;2792.0;2762.0;False;False;False;False;False;True;49.981814
4.0;;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41012928488519;-3.701134989485676;apartment;1;1.0;1.0;1.0;3.1354942159291497;;;;8.0;1;0;1;1125;21;46;76;76;3;87.0;10.0;9.0;10.0;10.0;10.0;9.0;flexible;2.5;0;2;2;10;10;2787.0;2757.0;True;False;False;False;False;True;15.79351
6.0;;almenara;tetun;madrid;community of madrid;28046;madrid;madrid spain;es;spain;40.46731859773697;-3.690218750919728;apartment;2;2.0;1.0;2.0;3.49650756146648;176.0;644.0;;;1;16;1;1125;0;3;33;308;57;85.0;9.0;9.0;9.0;9.0;9.0;9.0;moderate;1.43;2;2;2;37;37;3948.0;2772.0;True;False;False;False;False;True;24.990907
9.0;sol;sol;centro;madrid;community of madrid;28012;madrid;madrid spain;es;spain;40.41467995133495;-3.7041508088972415;apartment;2;2.0;1.0;2.0;3.6375861597263857;;;;10.0;1;0;1;10;6;26;42;309;70;88.0;9.0;9.0;9.0;10.0;10.0;9.0;strict;8.05;0;3;3;78;99;3012.0;2759.0;True;False;False;False;False;True;24.990907
3.0;;pueblo nuevo;ciudad lineal;madrid;comunidad de madrid;28017;madrid;madrid spain;es;spain;40.4284864750551;-3.631778574370259;apartment;5;1.0;3.0;5.0;4.262679877041316;;;;;1;0;1;1125;0;0;3;278;3;87.0;9.0;9.0;9.0;9.0;9.0;9.0;flexible;0.41;0;3;3;33;33;2969.0;2845.0;False;False;False;False;False;True;79.98948299999999
16.0;embajadores;embajadores;centro;madrid;madrid;28012;madrid;madrid spain;es;spain;40.40881336933251;-3.700917649081604;apartment;3;;1.0;2.0;4.02535169073515;355.0;900.0;;12.0;2;10;2;365;10;33;56;329;331;86.0;9.0;8.0;9.0;9.0;9.0;9.0;strict;4.95;0;2;2;7;158;4759.0;2757.0;False;False;False;False;False;True;44.965052
2.0;;justicia;centro;madrid;madrid;28004;madrid;madrid spain;es;spain;40.4274265648283;-3.696368849483352;apartment;2;1.0;1.0;1.0;4.51085950651685;750.0;1900.0;300.0;40.0;1;10;2;1125;28;58;88;363;5;100.0;10.0;10.0;10.0;10.0;10.0;10.0;moderate;0.22;1;6;3;32;32;3446.0;2780.0;False;False;False;False;False;True;24.990907
1.0;;peagrande;fuencarral  el pardo;;;28035;madrid; spain;es;spain;40.48126494516552;-3.734966707812855;house;2;1.0;1.0;1.0;6.001414877961151;;;;;1;0;1;1125;29;59;89;364;0;;;;;;;;flexible;;0;0;0;21;21;;;True;False;False;False;False;True;20.4851115
1.0;;concepcin;ciudad lineal;madrid;community of madrid;28027;madrid;madrid spain;es;spain;40.4430770609677;-3.645262219880985;apartment;2;1.0;1.0;1.0;4.110873864173311;600.0;1000.0;250.0;20.0;1;15;2;7;30;60;90;365;1;;;;;;;;moderate;0.04;2;3;2;46;46;3608.0;3608.0;False;False;False;False;False;True;24.990907
2.0;justicia;justicia;centro;madrid;community of madrid;28004;madrid;madrid spain;es;spain;40.424674282450354;-3.6999283726840777;apartment;6;2.0;2.0;2.0;5.017279836814924;;;400.0;50.0;4;15;2;1125;12;20;33;255;105;97.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;2.83;2;3;4;41;162;3863.0;2765.0;False;False;False;False;False;True;69.955959
3.0;esquilino;i centro storico;;rome;lazio;00185;rome;rome italy;it;italy;41.89861827875471;12.500916210154305;apartment;2;1.0;1.0;1.0;3.58351893845611;;;100.0;;2;0;1;1125;6;18;38;169;226;95.0;10.0;10.0;10.0;10.0;9.0;10.0;strictnew;7.1;2;2;3;30;144;3675.0;2726.0;True;False;False;False;False;True;24.990907
2.0;pacifico;pacfico;retiro;madrid;comunidad de madrid;28007;madrid;madrid spain;es;spain;40.40408966668243;-3.677371354898;apartment;1;1.0;1.0;1.0;2.8903717578961645;;;;;1;0;2;1125;6;21;42;143;33;79.0;9.0;8.0;9.0;9.0;9.0;9.0;moderate;3.38;1;2;3;81;162;3044.0;2771.0;True;False;False;False;False;True;15.79351
1.0;;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42481172531177;-3.706081547486786;condominium;2;1.0;1.0;2.0;3.258096538021482;;;90.0;10.0;1;0;2;1125;7;17;38;67;37;77.0;8.0;8.0;10.0;10.0;9.0;8.0;strict;3.8;0;0;2;39;177;3043.0;2768.0;False;False;False;False;False;True;11.984487
2.0;argelles;argelles;moncloa  aravaca;madrid;comunidad de madrid;28008;madrid;madrid spain;es;spain;40.42100883831882;-3.716555803000952;apartment;2;1.0;1.0;1.0;3.49650756146648;;;;6.0;1;0;2;1125;4;17;35;114;20;97.0;10.0;9.0;10.0;10.0;9.0;10.0;moderate;5.31;2;3;2;56;56;2864.0;2764.0;True;False;False;False;False;True;24.990907
1.0;;embajadores;centro;madrid;community of madrid;28005;madrid;madrid spain;es;spain;40.40770758436703;-3.7040950722900527;apartment;2;1.0;1.0;1.0;4.0943445622221;175.0;600.0;;;1;0;15;30;0;0;0;0;0;;;;;;;;flexible;;1;2;2;48;48;;;False;False;False;False;False;True;24.990907
5.0;;sol;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.41975237814454;-3.7033973413899495;apartment;4;1.0;1.0;2.0;5.017279836814924;;5001.0;150.0;30.0;1;0;1;1125;27;57;87;362;1;;;;;;;;strict;0.51;2;2;2;48;178;2810.0;2810.0;False;False;False;False;False;True;49.981814
4.0;ciudad lineal;san juan bautista;ciudad lineal;madrid;community of madrid;28043;madrid;madrid spain;es;spain;40.449418255522005;-3.659856844387496;apartment;3;1.0;1.0;2.0;3.828641396489095;260.0;790.0;;20.0;2;8;3;360;6;6;17;271;52;96.0;10.0;10.0;10.0;10.0;9.0;10.0;strict;1.05;1;3;3;32;157;4235.0;2778.0;False;False;False;False;False;True;44.965052
32.0;;cortes;centro;madrid;comunidad de madrid;28014;madrid;madrid spain;es;spain;40.41801440512232;-3.695781044418402;apartment;4;1.0;1.0;2.0;4.51085950651685;;;;;1;0;2;1125;10;38;64;339;0;;;;;;;;superstrict30;;0;0;2;66;171;;;False;False;False;False;False;True;49.981814
1.0;;universidad;centro;madrid;comunidad de madrid;28015;madrid;madrid spain;es;spain;40.4260757128306;-3.7107612549676334;apartment;2;1.0;1.0;1.0;3.713572066704308;;;;10.0;1;0;4;10;6;6;6;6;0;;;;;;;;flexible;;0;1;2;26;26;;;True;False;False;False;False;True;24.990907
15.0;sol;sol;centro;madrid;community of madrid;28013;madrid;madrid spain;es;spain;40.41677256511712;-3.7078797822446665;apartment;6;2.0;2.0;2.0;4.875197323201151;780.0;2900.0;300.0;40.0;4;20;3;1125;10;19;36;177;54;94.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;1.78;3;3;3;54;174;3660.0;2753.0;False;False;False;False;False;True;69.955959
1.0;;san isidro;carabanchel;madrid;comunidad de madrid;28019;madrid;madrid spain;es;spain;40.39622752859989;-3.720781381295682;apartment;1;1.0;1.0;1.0;2.833213344056216;;;;;1;0;2;15;12;42;72;347;9;89.0;10.0;9.0;10.0;10.0;9.0;9.0;strict;4.58;1;3;2;48;136;2810.0;2755.0;True;False;False;False;False;True;15.79351
23.0;cortes;cortes;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41323539508411;-3.698845618370067;apartment;7;2.0;2.0;4.0;4.795790545596741;800.0;3000.0;150.0;39.0;4;18;2;60;2;5;12;252;96;95.0;10.0;9.0;10.0;10.0;10.0;9.0;strict;5.17;2;3;3;57;163;3308.0;2755.0;False;False;False;False;False;True;30.007669
3.0;;ibiza;retiro;madrid;comunidad de madrid;;madrid;madrid spain;es;spain;40.41815206066356;-3.675203822134176;apartment;2;1.0;1.0;1.0;4.394449154672439;;;;19.0;2;50;2;1125;29;59;89;364;0;;;;;;;;flexible;;3;3;3;32;32;;;True;False;False;False;False;True;24.990907
1.0;puente de vallecas;palomeras sureste;puente de vallecas;madrid;comunidad de madrid;28018;madrid;madrid spain;es;spain;40.3844150209904;-3.6386468895661097;condominium;2;1.0;1.0;1.0;2.4849066497880004;;;94.0;5.0;1;11;2;12;18;26;27;27;0;;;;;;;;strict;;0;4;3;15;56;;;True;False;False;False;False;True;11.984487
2.0;;castillejos;tetun;madrid;comunidad de madrid;28020;madrid;madrid spain;es;spain;40.458316332208085;-3.694564998404229;apartment;2;1.0;1.0;2.0;4.382026634673881;;;;;1;0;2;1125;25;31;45;275;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;0.71;2;5;3;85;161;2793.0;2793.0;True;False;False;False;False;True;24.990907
1.0;;mirasierra;fuencarral  el pardo;madrid;comunidad de madrid;28035;madrid;madrid spain;es;spain;40.486315428289984;-3.724230346535476;apartment;1;1.0;1.0;1.0;3.258096538021482;;;;;1;0;1;1125;30;60;90;365;0;;;;;;;;flexible;;0;1;0;13;13;;;True;False;False;False;False;True;15.79351
2.0;;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42327886962852;-3.706153583182294;loft;4;1.0;1.0;1.0;4.394449154672439;;;;;2;20;2;10;2;8;38;38;16;95.0;10.0;9.0;10.0;10.0;10.0;10.0;flexible;2.74;0;3;3;21;67;2926.0;2764.0;False;False;False;False;False;True;30.007669
32.0;trafalgar;trafalgar;chamber;madrid;community of madrid;28010;madrid;madrid spain;es;spain;40.42929496755254;-3.696686516996784;apartment;9;2.0;6.0;9.0;3.1780538303479458;180.0;580.0;100.0;20.0;1;22;5;2555;30;60;90;365;7;91.0;9.0;9.0;10.0;10.0;9.0;9.0;strict;0.26;3;2;2;18;18;3558.0;3386.0;True;False;False;False;False;True;30.007669
8.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41371047824377;-3.7033068557364808;guesthouse;2;1.0;1.0;1.0;3.784189633918261;;;;;1;0;1;1125;23;53;80;355;0;;;;;;;;flexible;;1;2;2;81;81;;;True;False;False;False;False;True;30.007669
2.0;ciudad lineal;quintana;ciudad lineal;madrid;comunidad de madrid;28027;madrid;madrid spain;es;spain;40.43588453412401;-3.6477518417267287;apartment;5;1.0;2.0;3.0;3.9318256327243257;;;120.0;15.0;2;10;4;1125;5;21;21;21;20;94.0;10.0;10.0;10.0;10.0;9.0;10.0;moderate;1.25;2;3;3;38;173;3231.0;2770.0;False;False;False;False;False;True;74.97272099999999
38.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41210987738101;-3.6996164102059175;apartment;1;2.0;1.0;1.0;3.49650756146648;;;200.0;30.0;1;0;7;1125;0;6;36;311;0;;;;;;;;strict;;0;2;2;63;182;;;True;False;False;False;False;True;15.79351
142.0;cortes;cortes;centro;madrid;comunidad de madrid;28014;madrid;madrid spain;es;spain;40.41560674528206;-3.698323530661867;apartment;3;2.0;2.0;2.0;4.976733742420574;;;;77.0;4;17;3;1125;10;23;39;223;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;0.31;2;4;4;32;164;2849.0;2849.0;False;False;False;False;False;True;54.998576
1.0;carabanchel;comillas;carabanchel;madrid;comunidad de madrid;28019;madrid;madrid spain;es;spain;40.39456519079207;-3.7141358749756974;house;1;1.0;1.0;1.0;2.9444389791664403;140.0;450.0;;;1;5;1;1125;14;31;31;90;34;95.0;10.0;9.0;10.0;10.0;9.0;9.0;flexible;1.1;2;6;2;43;162;3675.0;2788.0;True;False;False;False;False;True;13.00642
2.0;palos do moguer;palos de moguer;arganzuela;madrid;comunidad de madrid;28045;madrid;madrid spain;es;spain;40.40273554187136;-3.6886156819859406;apartment;2;1.0;1.0;1.0;3.58351893845611;295.0;850.0;200.0;30.0;2;15;2;1125;9;24;28;303;50;96.0;10.0;10.0;10.0;10.0;9.0;10.0;moderate;2.33;0;2;2;43;191;3395.0;2857.0;False;False;False;False;False;True;24.990907
1.0;rios rosas;rios rosas;chamber;madrid;comunidad de madrid;28003;madrid;madrid spain;es;spain;40.44563535865516;-3.7029450326034494;apartment;2;1.0;1.0;1.0;3.713572066704308;;;;;1;0;1;1125;0;0;0;0;0;;;;;;;;flexible;;1;2;2;39;39;;;True;False;False;False;False;True;24.990907
1.0;;puerta bonita;carabanchel;madrid;comunidad de madrid;28025;madrid;madrid spain;es;spain;40.3830875310148;-3.729806759855135;house;1;1.0;1.0;1.0;3.044522437723423;;;;;1;0;1;1125;6;6;7;97;8;98.0;10.0;9.0;9.0;10.0;9.0;10.0;moderate;2.86;0;3;2;37;64;2835.0;2759.0;True;False;False;False;False;True;13.00642
1.0;malasaa;universidad;centro;madrid;comunidad de madrid;28015;madrid;madrid spain;es;spain;40.428199914731735;-3.709798290159639;apartment;4;1.0;1.0;3.0;4.330733340286331;;;200.0;35.0;3;5;2;1125;2;23;49;316;4;95.0;10.0;10.0;10.0;10.0;9.0;10.0;moderate;0.57;1;2;2;86;176;2961.0;2758.0;False;False;False;False;False;True;49.981814
2.0;;palomeras sureste;puente de vallecas;madrid;comunidad de madrid;28038;madrid;madrid spain;es;spain;40.39219183163537;-3.640152631508588;apartment;2;1.0;1.0;1.0;3.091042453358316;;;;5.0;2;10;2;1125;24;40;70;192;4;100.0;8.0;9.0;10.0;10.0;7.0;10.0;strict;2.86;1;1;2;26;26;2793.0;2755.0;True;False;False;False;False;True;24.990907
1.0;aluche;lucero;latina;madrid;comunidad de madrid;28011;madrid;madrid spain;es;spain;40.404263135399226;-3.752260822732121;apartment;2;1.0;1.0;2.0;2.8903717578961645;;;;;1;0;1;360;2;8;24;241;43;88.0;9.0;9.0;9.0;9.0;8.0;9.0;strict;3.7;1;2;4;39;39;3100.0;2831.0;True;False;False;False;False;True;24.990907
1.0;justicia;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42138003998903;-3.700864552591046;apartment;2;1.0;1.0;2.0;3.091042453358316;;;;5.0;1;0;1;1125;0;0;0;0;3;93.0;10.0;10.0;9.0;9.0;10.0;9.0;flexible;3.0;1;2;2;62;164;2765.0;2755.0;True;False;False;False;False;True;24.990907
2.0;;ventas;ciudad lineal;madrid;comunidad de madrid;28017;madrid;madrid spain;es;spain;40.42698220275226;-3.6457815269947007;house;2;1.0;1.0;1.0;2.995732273553991;;;;;1;10;1;1125;2;13;36;124;14;94.0;9.0;9.0;10.0;10.0;9.0;9.0;strict;5.06;1;4;4;72;152;2834.0;2758.0;True;False;False;False;False;True;20.4851115
23.0;cortes;cortes;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41430869554651;-3.701930948144271;apartment;6;1.0;1.0;4.0;4.330733340286331;650.0;2200.0;100.0;30.0;4;10;2;1125;4;10;11;266;179;93.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;4.74;2;3;3;81;170;3884.0;2753.0;False;False;False;False;False;True;150.038345
1.0;bondi;waverley;;bondi;nsw;2026;sydney;bondi australia;au;australia;-33.88889051010475;151.26229023946;apartment;2;1.0;1.0;1.0;3.912023005428146;;;;;1;0;4;7;0;0;0;0;0;;;;;;;;flexible;;2;1;2;46;46;;;True;False;False;False;False;True;24.990907
1.0;;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42240845116922;-3.69807289014954;apartment;2;1.0;1.0;1.0;4.007333185232471;;;;20.0;1;0;2;8;5;11;28;301;40;89.0;9.0;9.0;10.0;10.0;10.0;9.0;strict;3.21;0;3;3;38;162;3125.0;2803.0;False;False;False;False;False;True;24.990907
1.0;greenwood;phinney ridge;other neighborhoods;seattle;wa;98117;seattle;seattle wa;us;united states;47.6831754844364;-122.36321158140768;house;4;1.0;2.0;2.0;4.61512051684126;;;;40.0;2;20;2;28;22;49;78;78;33;88.0;9.0;9.0;10.0;9.0;10.0;9.0;moderate;4.4;0;1;4;40;165;3436.0;3231.0;False;False;False;False;False;True;30.007669
2.0;cortes;cortes;centro;madrid;comunidad de madrid;28014;madrid;madrid spain;es;spain;40.41076571168333;-3.694436574644265;apartment;2;1.0;1.0;1.0;3.9318256327243257;;;100.0;24.0;1;0;2;8;7;25;55;146;20;92.0;9.0;10.0;10.0;10.0;10.0;9.0;flexible;2.83;0;3;3;79;170;2963.0;2760.0;False;False;False;False;False;True;24.990907
12.0;sol;sol;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41463931343407;-3.7073793773004176;house;6;1.0;1.0;6.0;3.1354942159291497;;;;;1;22;1;1125;0;0;4;276;3;73.0;7.0;7.0;9.0;10.0;9.0;8.0;flexible;0.28;3;2;3;43;43;3078.0;2925.0;False;True;False;False;False;True;30.007669
3.0;;sol;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.415257127755694;-3.703804535823492;apartment;6;2.0;2.0;5.0;4.875197323201151;;;200.0;40.0;2;25;3;1125;5;11;16;214;51;94.0;10.0;10.0;10.0;10.0;10.0;9.0;moderate;1.66;2;3;4;42;178;3673.0;2765.0;False;False;False;False;False;True;69.955959
2.0;;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.411399727537145;-3.7014467543886487;apartment;2;1.0;1.0;1.0;3.828641396489095;;;;;1;0;1;1125;27;57;87;362;4;75.0;9.0;8.0;10.0;10.0;10.0;8.0;flexible;0.23;0;3;2;47;170;3275.0;3063.0;True;False;False;False;False;True;24.990907
7.0;midwilshire;midwilshire;;los angeles;ca;90036;los angeles;los angeles ca;us;united states;34.06886086624421;-118.35956796469408;apartment;6;1.0;2.0;4.0;5.170483995038151;;;;25.0;4;20;1;365;16;36;52;232;40;96.0;10.0;9.0;10.0;10.0;10.0;10.0;moderate;2.93;1;4;3;42;148;3135.0;2745.0;False;False;False;False;False;True;69.955959
1.0;pacifico;pacfico;retiro;madrid;comunidad de madrid;28007;madrid;madrid spain;es;spain;40.40632450316343;-3.673033009733061;house;4;2.0;2.0;4.0;4.61512051684126;;;100.0;;4;25;2;1125;14;44;58;320;0;;;;;;;;moderate;;3;7;3;95;182;;;False;False;False;False;False;True;30.007669
1.0;;palacio;centro;madrid;comunidad de madrid;28005;madrid;madrid spain;es;spain;40.41260541874625;-3.709224571901816;apartment;2;1.0;1.0;1.0;3.951243718581428;;;200.0;25.0;1;0;2;1125;2;2;2;156;15;85.0;9.0;9.0;9.0;9.0;10.0;9.0;flexible;2.39;0;1;2;80;113;2939.0;2779.0;False;False;False;False;False;True;24.990907
1.0;embajadores;embajadores;centro;madrid;madrid;28012;madrid;madrid spain;es;spain;40.4095327066688;-3.700664916399064;apartment;1;1.0;1.0;1.0;3.5263605246161616;200.0;600.0;;;1;0;5;20;10;40;57;309;43;98.0;10.0;10.0;10.0;10.0;10.0;10.0;moderate;0.79;0;4;3;21;196;4378.0;2843.0;True;False;False;False;False;True;15.79351
