accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,availability_365,square_meters,review_activity_duration,amenity_score,summary_content_score,description_content_score,property_type_weighted,room_type_encoded,bed_type_encoded,cancellation_policy_numeric,city_encoded,zipcode_encoded,review_overall_score,price_per_guest,total_beds
0.16666666666666666,0.125,0.1,0.06666666666666667,0.1111111111111111,0.013595166163141994,0.0625,0.589041095890411,0.29988974641675853,0.006879805746661271,0.34666666666666673,0.29032258064516125,0.29032258064516125,0.6666666666666667,0.1503758010504107,0.8520040280841519,0.0,0.139378440729209,0.17704981963537095,0.2713253214555845,0.33107321198793493,0.0125
0.5,0.125,0.1,0.0,0.2222222222222222,0.07401812688821752,0.125,0.7972602739726028,0.5573318632855568,0.021853500607041682,0.18666666666666668,0.4838709677419355,0.4838709677419355,0.3333333333333333,1.0,0.8520040280841519,0.5,0.139378440729209,0.14116312593149033,0.2601899319270527,0.22186885269506318,0.00625
0.16666666666666666,0.125,0.1,0.06666666666666667,0.16666666666666666,0.015105740181268881,0.1875,0.26575342465753427,0.28776185226019846,0.07932011331444759,0.2933333333333334,0.22580645161290322,0.4838709677419355,0.3333333333333333,1.0,0.8520040280841519,0.25,0.139378440729209,0.12566658054564148,0.26798470459702495,0.35434753949767034,0.0125
0.6666666666666666,0.25,0.2,0.13333333333333336,0.2,0.045317220543806644,0.1875,0.273972602739726,0.8809261300992282,0.4030756778632133,0.32000000000000006,0.0967741935483871,0.3870967741935484,0.3333333333333333,1.0,0.8520040280841519,0.5,0.139378440729209,0.12566658054564148,0.3105513068325068,0.19703118102552775,0.037500000000000006
0.6666666666666666,0.125,0.1,0.13333333333333336,0.2222222222222222,0.030211480362537763,0.25,0.8493150684931506,0.5843439911797134,0.17280453257790368,0.2933333333333334,0.25806451612903225,0.3870967741935484,0.3333333333333333,1.0,0.8520040280841519,0.5,0.139378440729209,0.15320998930829632,0.2311118581393395,0.16442636161481305,0.018750000000000003
0.16666666666666666,0.125,0.0,0.0,0.5555555555555556,0.0377643504531722,0.0625,0.18082191780821918,0.3472987872105843,0.0113314447592068,0.28,0.29032258064516125,0.3548387096774194,0.3333333333333333,1.0,0.4090312389650088,0.0,0.23447701866919227,0.6343472750316856,0.22682578367930084,0.41204587196316494,0.0
0.8333333333333334,0.25,0.2,0.13333333333333336,0.2777777777777778,0.060422960725075525,0.25,0.8410958904109589,0.8213891951488422,0.12707405908539054,0.4133333333333334,0.4193548387096774,0.6129032258064516,0.3333333333333333,1.0,0.8520040280841519,0.0,0.139378440729209,0.1430214788541891,0.2817253550718548,0.13821543014891535,0.037500000000000006
0.16666666666666666,0.125,0.1,0.0,0.16666666666666666,0.030211480362537763,0.0625,0.873972602739726,0.28776185226019846,0.3290165924726831,0.4266666666666667,0.3870967741935484,0.4838709677419355,0.3333333333333333,0.1503758010504107,0.8520040280841519,0.25,0.139378440729209,0.1430214788541891,0.2974829817631734,0.34811921257845446,0.00625
0.16666666666666666,0.125,0.1,0.0,0.16666666666666666,0.030211480362537763,0.0625,0.0,0.28776185226019846,0.1452853095912586,0.2,0.22580645161290322,0.22580645161290322,0.3333333333333333,0.1503758010504107,0.8520040280841519,0.0,0.139378440729209,0.15062630651984263,0.25023111185813934,0.34811921257845446,0.00625
0.0,0.1875,0.1,0.0,0.1,0.030211480362537763,0.0625,0.0,0.2282249173098126,0.0,0.17333333333333334,0.0967741935483871,0.3870967741935484,0.3333333333333333,0.1503758010504107,0.8520040280841519,0.0,0.139378440729209,0.0863165698161035,0.264686108076309,0.45084591626415377,0.00625
0.8333333333333334,0.125,0.2,0.2,0.16666666666666666,0.045317220543806644,0.25,0.6410958904109589,0.8213891951488422,0.48725212464589235,0.33333333333333337,0.4838709677419355,0.6774193548387096,0.3333333333333333,1.0,0.8520040280841519,0.25,0.139378440729209,0.12566658054564148,0.6415455080258844,0.12635399869134878,0.05
0.5,0.125,0.0,0.13333333333333336,0.16666666666666666,0.0377643504531722,0.0625,0.9205479452054794,0.4421168687982359,0.4577094293808175,0.18666666666666668,0.45161290322580644,0.6451612903225806,0.3333333333333333,1.0,0.8520040280841519,0.5,0.139378440729209,0.1430214788541891,0.28527607361963186,0.20039962046600868,0.0
0.5,0.125,0.2,0.06666666666666667,0.3888888888888889,0.0755287009063444,0.3125,0.8958904109589041,0.5782800441014333,0.20234722784297857,0.4000000000000001,0.29032258064516125,0.6451612903225806,0.6666666666666667,1.0,0.8520040280841519,0.5,0.139378440729209,0.057275635222403275,0.30302966635851747,0.2174909052914502,0.025
0.16666666666666666,0.125,0.1,0.0,0.3333333333333333,0.030211480362537763,0.0625,0.0,0.28776185226019846,0.1452853095912586,0.25333333333333335,0.12903225806451613,0.1935483870967742,0.3333333333333333,1.0,0.8520040280841519,0.0,0.139378440729209,0.12403573831541723,0.25023111185813934,0.4650886536186885,0.00625
0.0,0.125,0.1,0.06666666666666667,0.1,0.030211480362537763,0.0625,0.8931506849315068,0.2282249173098126,0.4095507891541886,0.32000000000000006,0.3225806451612903,0.6451612903225806,0.3333333333333333,0.1503758010504107,0.8520040280841519,0.25,0.139378440729209,0.12566658054564148,0.3338725943356585,0.4935741283277579,0.0125
0.5,0.125,0.1,0.0,0.16666666666666666,0.030211480362537763,0.0625,0.9589041095890412,0.5782800441014333,0.12505058680696074,0.4266666666666667,0.29032258064516125,0.5806451612903225,0.3333333333333333,1.0,0.8520040280841519,0.5,0.139378440729209,0.12615339085007687,0.2621018572989327,0.2118840203020101,0.00625
0.5,0.125,0.2,0.06666666666666667,0.1111111111111111,0.022658610271903322,0.1875,0.2602739726027397,0.762954796030871,0.11655200323755564,0.44000000000000006,0.22580645161290322,0.4193548387096774,0.3333333333333333,1.0,0.8520040280841519,0.25,0.139378440729209,0.11190047361750383,0.40625262627111525,0.18688425238960577,0.025
0.16666666666666666,0.125,0.1,0.0,0.16666666666666666,0.030211480362537763,0.0625,0.0,0.28776185226019846,0.02063941723998381,0.2933333333333334,0.29032258064516125,0.29032258064516125,0.3333333333333333,0.1503758010504107,0.8520040280841519,0.0,0.139378440729209,0.12566658054564148,0.2640558030086562,0.2596352462472899,0.00625
0.6666666666666666,0.375,0.30000000000000004,0.13333333333333336,0.1111111111111111,0.022658610271903322,0.0625,0.9424657534246575,0.09040793825799338,0.03358963982193444,0.68,0.4838709677419355,0.5483870967741935,0.6666666666666667,0.1503758010504107,0.8520040280841519,0.25,0.139378440729209,0.11190047361750383,0.2820825279435247,0.12561980461653655,0.05625
0.16666666666666666,0.125,0.0,0.0,0.1111111111111111,0.0377643504531722,0.0625,0.9123287671232877,0.3472987872105843,0.014164305949008499,0.2933333333333334,0.3548387096774194,0.5161290322580645,0.3333333333333333,1.0,0.8520040280841519,0.25,0.139378440729209,0.06926041146573467,0.26403479283973447,0.4100968970154613,0.0
0.5,0.125,0.1,0.06666666666666667,0.1111111111111111,0.030211480362537763,0.125,0.863013698630137,0.5573318632855568,0.26831242411978956,0.2666666666666667,0.22580645161290322,0.45161290322580644,0.3333333333333333,1.0,0.8520040280841519,0.5,0.139378440729209,0.1430214788541891,0.4801664005378603,0.1908129713637804,0.0125
0.5,0.125,0.2,0.06666666666666667,0.2,0.0256797583081571,0.125,0.8301369863013699,0.762954796030871,0.2998785916632942,0.4000000000000001,0.3548387096774194,0.4193548387096774,0.3333333333333333,1.0,0.8520040280841519,0.25,0.139378440729209,0.12566658054564148,0.4032061517774603,0.19694370069470174,0.025
0.16666666666666666,0.125,0.1,0.06666666666666667,0.16666666666666666,0.007552870090634441,0.0625,0.0821917808219178,0.28776185226019846,0.004856333468231486,0.17333333333333334,0.0967741935483871,0.0967741935483871,0.3333333333333333,0.1503758010504107,0.8520040280841519,0.25,0.139378440729209,0.1430214788541891,0.26899319270526934,0.31963373786938526,0.0125
0.5,0.125,0.1,0.06666666666666667,0.08888888888888889,0.045317220543806644,0.125,0.8356164383561644,0.5573318632855568,0.3132335087009308,0.21333333333333335,0.5161290322580645,0.8064516129032258,0.3333333333333333,1.0,0.8520040280841519,0.0,0.139378440729209,0.1430214788541891,0.2935750903437263,0.2128474698311964,0.0125
0.5,0.125,0.1,0.06666666666666667,0.16666666666666666,0.007552870090634441,0.125,0.23835616438356164,0.5573318632855568,0.02954269526507487,0.33333333333333337,0.29032258064516125,0.4838709677419355,0.3333333333333333,1.0,0.8520040280841519,0.0,0.139378440729209,0.1430214788541891,0.2834061685855955,0.19332444972801227,0.0125
0.0,0.125,0.0,0.0,0.16666666666666666,0.0377643504531722,0.0625,0.452054794520548,0.5782800441014333,0.22055847834884662,0.21333333333333335,0.3225806451612903,0.3225806451612903,0.3333333333333333,1.0,0.8520040280841519,0.25,0.139378440729209,0.12566658054564148,0.2311958988150265,0.6263000778245048,0.0
0.16666666666666666,0.125,0.1,0.06666666666666667,0.16666666666666666,0.045317220543806644,0.125,0.6109589041095891,0.28776185226019846,0.2573856738162687,0.4000000000000001,0.1935483870967742,0.3225806451612903,0.3333333333333333,1.0,0.8520040280841519,0.25,0.139378440729209,0.252612769847701,0.3591478275485336,0.3887715444534296,0.0125
0.5,0.125,0.0,0.0,0.1111111111111111,0.045317220543806644,0.0625,0.38082191780821917,0.45424476295479604,0.17523269931201943,0.44000000000000006,0.1935483870967742,0.25806451612903225,0.3333333333333333,1.0,0.8520040280841519,0.25,0.139378440729209,0.12566658054564148,0.3649046138330952,0.17530098429713137,0.0
0.16666666666666666,0.125,0.1,0.0,0.16666666666666666,0.015105740181268881,0.125,0.9287671232876712,0.28776185226019846,0.08781869688385269,0.22666666666666668,0.22580645161290322,0.22580645161290322,0.3333333333333333,0.1503758010504107,0.8520040280841519,0.5,0.139378440729209,0.12566658054564148,0.27624170098327594,0.31963373786938526,0.00625
0.16666666666666666,0.25,0.1,0.0,0.1111111111111111,0.04909365558912387,0.125,0.08767123287671233,0.5782800441014333,0.009307972480777013,0.2933333333333334,0.16129032258064516,0.4193548387096774,0.6666666666666667,0.1503758010504107,0.8520040280841519,0.0,0.139378440729209,0.03304363570523266,0.25943356584586946,0.28290957375702525,0.00625
0.0,0.125,0.1,0.0,0.1111111111111111,0.022658610271903322,0.0625,0.7780821917808219,0.15766262403528117,0.24686361796843384,0.44000000000000006,0.06451612903225806,0.3548387096774194,0.6666666666666667,0.1503758010504107,0.8520040280841519,0.0,0.139378440729209,0.05140121109702859,0.35143709555424824,0.5083108646884238,0.00625
0.6666666666666666,0.125,0.2,0.13333333333333336,0.16666666666666666,0.045317220543806644,0.25,0.9013698630136986,0.5782800441014333,0.1452853095912586,0.44000000000000006,0.12903225806451613,0.16129032258064516,0.6666666666666667,1.0,0.8520040280841519,0.0,0.139378440729209,0.037617237008872005,0.25023111185813934,0.182788443670993,0.037500000000000006
0.16666666666666666,0.125,0.1,0.0,0.16666666666666666,0.007552870090634441,0.0625,0.07671232876712329,0.28776185226019846,0.06272764063132336,0.2666666666666667,0.3548387096774194,0.3548387096774194,0.3333333333333333,0.1503758010504107,0.8520040280841519,0.0,0.139378440729209,0.12615339085007687,0.32326245903017053,0.2596352462472899,0.00625
0.8333333333333334,0.25,0.2,0.2,0.2222222222222222,0.0755287009063444,0.25,0.8849315068493151,0.8213891951488422,0.16390125455281263,0.3866666666666667,0.29032258064516125,0.4838709677419355,0.3333333333333333,1.0,0.8520040280841519,0.5,0.139378440729209,0.12615339085007687,0.33609967224136494,0.14756843697214878,0.05
0.0,0.125,0.1,0.0,0.16666666666666666,0.007552870090634441,0.0625,0.8712328767123287,0.2282249173098126,0.07851072440307567,0.2933333333333334,0.45161290322580644,0.5806451612903225,0.3333333333333333,0.1503758010504107,0.8520040280841519,0.5,0.139378440729209,0.12566658054564148,0.32132952348936894,0.5580028648751213,0.00625
0.16666666666666666,0.125,0.2,0.2,0.1111111111111111,0.022658610271903322,0.0625,0.4931506849315069,0.8809261300992282,0.1452853095912586,0.4133333333333334,0.1935483870967742,0.5161290322580645,0.3333333333333333,0.1503758010504107,0.8520040280841519,0.25,0.139378440729209,0.051330798479087454,0.25023111185813934,0.34811921257845446,0.05
0.0,0.125,0.1,0.0,0.16666666666666666,0.030211480362537763,0.0625,0.38082191780821917,0.2282249173098126,0.2197490894374747,0.21333333333333335,0.16129032258064516,0.16129032258064516,0.3333333333333333,0.1503758010504107,0.8520040280841519,0.5,0.139378440729209,0.11085092252289439,0.46825363475922344,0.5219940464290207,0.00625
0.5,0.125,0.2,0.06666666666666667,0.16666666666666666,0.0377643504531722,0.125,0.821917808219178,0.762954796030871,0.2027519222986645,0.4000000000000001,0.25806451612903225,0.3225806451612903,0.3333333333333333,1.0,0.8520040280841519,0.25,0.139378440729209,0.12615339085007687,0.4187536767795613,0.18952565992435788,0.025
