accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,availability_365,square_meters,review_activity_duration,amenity_score,summary_content_score,description_content_score,property_type_weighted,room_type_encoded,bed_type_encoded,cancellation_policy_numeric,city_encoded,zipcode_encoded,price_log,review_overall_score,price_per_guest,total_beds
2,1.0,2,2,350.0,75.0,2,241,74.97272099999999,359.0,24,5,8,0.3333333333333333,1.0,0.8520040280841519,2,135.76923076923077,153.5,0.7581017245610535,17.134444444444444,1.6589112474735248,4
4,1.0,1,3,150.0,15.0,2,65,47.7056905,658.0,30,10,15,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,74.4219734079776,0.5174330598753676,22.344444444444445,0.8188689124444201,3
2,1.0,1,1,200.0,15.0,1,162,24.990907,23.0,20,8,17,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,117.19148936170212,48.66666666666666,0.42656903876912367,17.96333333333333,1.2537333718978538,1
3,1.0,1,2,150.0,18.0,1,342,49.4708475,359.0,18,9,10,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,74.4219734079776,0.406843822909565,17.134444444444444,0.922219863528484,2
4,1.0,1,1,150.0,20.0,1,324,47.7056905,497.0,12,5,5,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.57546602525557,0.5958973722045462,18.311111111111117,0.8764053269347762,1
4,1.0,2,3,150.0,25.0,2,228,65.0321,360.0,21,2,2,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.46219525176988263,15.896666666666668,0.7783640596221253,6
3,1.0,0,1,150.0,25.0,2,186,44.965052,8.0,38,1,7,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,61.73068893528184,0.5594771364653282,17.934444444444445,1.0621238105123398,0
3,1.0,2,2,500.0,70.0,3,244,49.4708475,0.0,30,1,1,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,63.77536231884058,0.6427689485889352,17.91888888888889,1.1384692229001352,4
2,1.5,1,1,150.0,5.0,1,33,24.990907,227.0,40,5,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.2893492394401066,22.065555555555555,1.0860321793404941,1
1,1.0,1,1,100.0,10.0,1,46,19.974145,359.0,19,2,7,0.3333333333333333,0.15037580105041076,0.0,1,67.8210655120482,45.323232323232325,0.2786519225708116,17.134444444444444,1.6094379124341005,1
1,1.5,1,1,150.0,20.0,1,309,49.4708475,218.0,30,9,12,0.0,0.15037580105041076,0.8520040280841519,1,62.833333333333336,40.0,0.37042358717034685,18.17888888888889,1.7776740307447065,1
5,1.0,2,2,250.0,50.0,1,9,74.97272099999999,56.0,15,1,13,0.3333333333333333,1.0,0.8520040280841519,3,117.19148936170212,138.33333333333334,0.5392644376913147,16.182222222222222,0.6957312116492728,4
2,1.0,1,1,150.0,20.0,1,359,24.990907,88.0,27,6,7,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,38.07368421052632,0.29964278626078333,16.84777777777778,1.0986122886681098,1
2,1.0,1,1,100.0,30.0,1,359,24.990907,56.0,19,6,6,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,45.323232323232325,0.5081865263098453,15.881111111111112,1.353481003515473,1
2,1.0,1,1,94.0,23.0,4,99,24.990907,359.0,30,6,6,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.57546602525557,0.39285375033772685,17.134444444444444,1.2125287199087953,1
2,1.0,1,1,150.0,20.0,1,25,24.990907,713.0,46,5,19,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,67.57546602525557,0.7176206701170009,18.47222222222222,1.6094379124341005,1
1,1.0,1,1,175.0,19.0,1,365,81.011416,359.0,2,5,5,0.0,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.57546602525557,0.761838038030666,17.134444444444444,2.495216293389368,1
1,1.0,1,1,150.0,5.0,1,0,19.974145,359.0,6,5,5,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,40.63725490196079,0.18905354929498086,17.134444444444444,1.4451858789480823,1
2,1.5,1,1,150.0,20.0,1,47,24.990907,397.0,35,9,13,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,38.25,0.21779027361458414,20.08555555555556,0.9985774245179969,1
2,1.0,1,1,150.0,30.0,1,271,24.990907,175.0,17,3,3,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,67.76751269035533,0.5392644376913147,15.243333333333332,1.3914624232985455,1
2,1.0,1,1,150.0,30.0,1,280,24.990907,210.0,27,6,12,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,81.97660098522168,0.49370100107128456,20.396666666666665,1.3357777284108237,1
1,0.5,1,1,100.0,12.0,1,365,49.4708475,0.0,25,4,10,0.0,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.76751269035533,0.2786519225708116,17.912222222222223,1.6094379124341005,1
4,1.0,2,2,200.0,20.0,2,318,65.0321,91.0,24,11,11,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,38.30337078651685,0.4677054718657925,19.05555555555556,0.7824046010856291,4
5,1.0,2,2,300.0,15.0,1,2,74.97272099999999,0.0,15,1,13,0.3333333333333333,1.0,0.8520040280841519,3,117.19148936170212,63.0,0.6280222968411702,17.698888888888888,0.7499682783883775,4
1,1.0,1,1,150.0,20.0,1,157,19.974145,0.0,15,8,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,47.23880597014925,0.18905354929498086,18.0,1.4451858789480823,1
2,1.0,0,1,200.0,80.0,1,330,30.007669,359.0,22,11,15,0.3333333333333333,1.0,0.4090312389650088,2,67.8210655120482,74.4219734079776,0.406843822909565,17.134444444444444,1.2296264847046452,0
1,1.0,1,1,90.0,20.0,1,337,19.974145,581.0,26,10,18,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,77.42207792207792,0.3191329770148643,25.48555555555556,1.683647914993237,1
2,1.0,1,1,150.0,20.0,1,242,24.990907,1193.0,11,3,9,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,67.57546602525557,0.406843822909565,49.72333333333333,1.2296264847046452,1
2,1.0,1,1,250.0,30.0,2,61,24.990907,205.0,34,8,11,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,74.4219734079776,0.6124325327743465,18.65,1.4808837521634388,1
1,1.0,1,1,150.0,5.0,1,311,7.989658,514.0,35,3,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,45.323232323232325,0.3095619382141197,19.77111111111111,1.666102255087602,1
2,1.0,1,1,150.0,20.0,1,364,24.990907,104.0,10,10,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,74.4219734079776,0.5782947088315948,17.682222222222222,1.4391627045121034,1
3,1.0,1,2,100.0,10.0,1,273,44.965052,334.0,37,10,16,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,81.97660098522168,0.4784027887350877,27.952222222222225,0.987810929645357,2
2,5.0,1,1,200.0,20.0,1,10,24.990907,359.0,30,8,15,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,81.97660098522168,0.34598217395333797,17.134444444444444,1.1552453009332422,1
6,1.0,2,3,180.0,50.0,2,19,69.955959,1563.0,31,8,14,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.5958973722045462,31.266666666666666,0.6260038049534116,6
5,1.0,1,1,100.0,20.0,1,343,49.981814,359.0,18,4,4,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,67.57546602525557,0.6340169693167201,17.134444444444444,0.7536314295081734,1
4,1.0,1,1,200.0,35.0,2,322,47.7056905,197.0,30,10,10,0.3333333333333333,1.0,0.4090312389650088,3,67.8210655120482,67.76751269035533,0.5671606478849429,18.084444444444443,0.8553332238032111,1
5,1.0,2,4,200.0,50.0,2,259,74.97272099999999,164.0,28,4,19,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.76751269035533,0.7283179869862957,18.012222222222224,0.8112557417425971,8
4,1.0,1,2,200.0,30.0,2,343,47.7056905,54.0,40,10,10,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,148.46031746031747,0.39285375033772685,17.674444444444443,0.7275172319452772,2
2,1.0,1,1,100.0,30.0,1,304,24.990907,496.0,36,11,17,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,81.97660098522168,0.5782947088315948,29.126666666666665,1.4391627045121034,1
6,2.0,2,5,100.0,20.0,2,272,69.955959,559.0,29,9,17,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,61.73068893528184,0.6340169693167201,20.952222222222225,0.6459697967212915,10
3,1.0,2,2,150.0,15.0,1,151,49.981814,562.0,28,4,13,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.49370100107128456,22.267777777777777,1.0018332963081178,4
6,1.0,2,3,150.0,39.0,2,320,69.955959,359.0,31,2,3,0.3333333333333333,1.0,0.8520040280841519,1,77.9,61.16666666666666,0.5263763731561522,17.134444444444444,0.5895906264350131,6
2,1.0,1,2,100.0,20.0,2,325,24.990907,114.0,22,11,11,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.57546602525557,0.4389687475461892,17.762222222222224,1.2688874965901067,2
2,1.0,1,1,100.0,12.0,1,0,23.504459,359.0,16,3,3,0.0,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.76751269035533,0.2786519225708116,17.134444444444444,1.0729586082894003,1
2,1.0,1,1,155.0,25.0,1,60,24.990907,359.0,2,5,5,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,98.1923076923077,82.5,0.5392644376913147,17.134444444444444,1.3914624232985455,1
2,1.0,1,1,200.0,20.0,1,328,24.990907,389.0,21,5,5,0.3333333333333333,0.15037580105041076,0.0,2,117.19148936170212,105.86666666666666,0.2786519225708116,20.39555555555556,1.0729586082894003,1
4,1.0,3,3,350.0,25.0,2,341,49.4708475,0.0,33,0,0,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,73.68885317997294,0.5174330598753676,14.795555555555556,0.8188689124444201,9
2,1.0,0,1,120.0,17.5,1,92,30.007669,359.0,16,1,1,0.3333333333333333,1.0,0.8520040280841519,3,98.1923076923077,51.75,0.5081865263098453,17.134444444444444,1.353481003515473,0
3,1.0,1,2,150.0,16.0,2,327,44.965052,303.0,37,6,7,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,38.27777777777778,0.45082916476242274,18.32555555555556,0.9625369004275144,2
2,1.0,1,1,150.0,20.0,1,0,24.990907,359.0,17,8,8,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,73.40522875816994,0.2786519225708116,17.134444444444444,1.0729586082894003,1
2,1.0,1,1,150.0,20.0,1,0,24.990907,359.0,25,6,6,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,73.68885317997294,0.37042358717034685,17.134444444444444,1.185116020496471,1
4,1.0,1,1,200.0,10.0,2,332,47.7056905,115.0,18,8,13,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.76751269035533,0.4986154875091009,19.78222222222222,0.8050703381470299,1
4,1.0,2,3,300.0,80.0,2,58,65.0321,76.0,11,4,12,0.3333333333333333,1.0,0.8520040280841519,2,120.0,120.0,0.7064866091703488,17.276666666666667,0.9574983485564091,6
3,1.0,0,1,150.0,20.0,2,107,44.965052,371.0,34,4,6,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.57546602525557,0.5392644376913147,24.904444444444444,1.0435968174739092,0
4,2.0,2,2,300.0,40.0,1,97,49.4708475,53.0,32,8,13,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,64.14925373134328,0.8779374950923784,19.16888888888889,1.083220080440884,4
5,1.0,1,2,150.0,50.0,1,94,49.981814,359.0,36,5,14,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,67.57546602525557,0.6427689485889352,17.134444444444444,0.7589794819334235,2
3,1.0,1,2,150.0,25.0,2,274,44.965052,1046.0,33,3,20,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.76751269035533,0.46219525176988263,36.41555555555556,0.9729550745276566,2
2,1.0,0,1,150.0,30.0,1,344,30.007669,311.0,26,4,4,0.3333333333333333,1.0,0.0,2,67.8210655120482,67.76751269035533,0.5174330598753676,20.224444444444444,1.3647815207407001,0
4,1.0,1,2,150.0,20.0,2,326,47.7056905,735.0,32,7,19,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,78.44134078212291,0.6369656101219547,17.375555555555554,0.9065198986306513,2
4,1.0,0,2,150.0,20.0,2,75,44.965052,359.0,27,5,18,0.6666666666666667,1.0,0.8520040280841519,3,67.8210655120482,66.9320987654321,0.39285375033772685,17.134444444444444,0.7275172319452772,0
2,1.0,1,1,95.0,12.0,1,330,24.990907,112.0,21,9,9,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,74.4219734079776,0.406843822909565,19.306666666666665,1.2296264847046452,1
1,1.0,1,1,150.0,20.0,1,0,19.974145,359.0,22,8,8,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.57546602525557,0.2559098707267581,17.134444444444444,1.5677471079645748,1
4,1.0,1,2,200.0,20.0,1,339,47.7056905,359.0,30,2,5,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,67.76751269035533,0.6827545503662655,17.134444444444444,0.9400960731584833,2
2,1.0,0,2,100.0,15.0,2,318,30.007669,1363.0,26,4,5,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.57546602525557,0.5392644376913147,22.796666666666667,1.3914624232985455,0
4,1.0,1,1,200.0,50.0,2,276,47.7056905,359.0,29,8,9,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.6827545503662655,17.134444444444444,0.9400960731584833,1
2,1.0,1,1,100.0,20.0,1,341,13.93545,1965.0,51,6,7,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,42.5,31.666666666666668,0.37042358717034685,43.84444444444445,1.185116020496471,1
4,2.0,2,2,150.0,150.0,1,365,49.4708475,359.0,35,3,5,0.6666666666666667,1.0,0.8520040280841519,1,67.8210655120482,74.4219734079776,0.9653451207023414,17.134444444444444,1.1473144594958384,4
2,1.5,1,1,100.0,15.0,1,0,26.01284,0.0,23,9,9,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.57546602525557,0.4389687475461892,17.673333333333332,1.2688874965901067,1
1,1.0,1,1,150.0,5.0,1,336,19.974145,608.0,24,11,15,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,45.323232323232325,0.20380020104274588,18.66333333333333,1.4722194895832201,1
1,1.0,1,1,150.0,20.0,1,268,19.974145,1.0,36,12,15,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,45.323232323232325,0.46219525176988263,18.07888888888889,1.9459101490553132,1
5,2.0,2,4,200.0,95.0,3,261,79.98948299999999,1738.0,29,5,14,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,61.73068893528184,0.6827545503662655,30.898888888888887,0.7834133942987361,8
4,1.0,1,2,100.0,20.0,2,342,47.7056905,211.0,22,9,17,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,83.67920792079208,0.5782947088315948,15.172222222222224,0.863497622707262,2
5,1.0,3,5,100.0,42.0,5,277,79.98948299999999,1192.0,26,2,3,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,73.68885317997294,0.4677054718657925,31.932222222222222,0.6520038342380243,15
2,1.0,1,1,120.0,20.0,1,216,24.990907,348.0,13,7,12,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,67.57546602525557,0.37042358717034685,16.702222222222222,1.185116020496471,1
5,2.0,2,3,200.0,50.0,3,308,74.97272099999999,472.0,45,12,16,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,77.42207792207792,0.7087500795717574,23.92111111111111,0.7992984242661235,6
4,1.0,0,2,200.0,15.0,1,96,39.01926,47.0,39,9,21,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,81.97660098522168,0.6567590211607737,15.373333333333337,0.9210340371976183,0
4,2.0,2,3,400.0,40.0,1,271,65.0321,552.0,38,4,12,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.57546602525557,0.7673482581265763,30.66555555555556,1.0021270588192512,6
5,1.0,1,3,100.0,20.0,1,327,49.981814,0.0,19,6,6,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,67.57546602525557,0.6340169693167201,17.986666666666665,0.7536314295081734,3
2,1.0,0,1,120.0,10.0,1,70,49.4708475,111.0,16,11,12,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,81.97660098522168,0.5174330598753676,16.933333333333334,1.3647815207407001,0
2,1.0,1,1,100.0,20.0,2,326,24.990907,151.0,33,5,20,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,73.40522875816994,0.406843822909565,18.57888888888889,1.2296264847046452,1
2,1.0,1,1,200.0,30.0,2,137,24.990907,1723.0,23,13,13,0.3333333333333333,1.0,0.8520040280841519,3,124.66666666666669,99.5,0.6280222968411702,36.215555555555554,1.499936556776755,1
2,1.0,1,1,150.0,20.0,1,59,24.990907,502.0,16,12,19,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.2786519225708116,40.032222222222224,1.0729586082894003,1
2,1.0,1,1,150.0,20.0,1,1,24.990907,1021.0,20,4,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.76751269035533,0.37810709858996183,26.703333333333333,1.1945063128187032,1
1,1.0,1,1,150.0,20.0,1,365,19.974145,140.0,21,4,4,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,73.40522875816994,0.3191329770148643,17.97,1.683647914993237,1
5,2.0,1,3,150.0,25.0,2,161,49.981814,252.0,25,4,4,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,38.66,0.5515708838181193,16.59777777777778,0.7032512841960178,3
2,1.0,1,1,100.0,15.0,1,0,26.01284,359.0,26,5,8,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,67.8210655120482,81.97660098522168,0.2786519225708116,17.134444444444444,1.0729586082894003,1
2,1.0,0,1,150.0,25.0,1,349,30.007669,0.0,30,6,14,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,83.67920792079208,0.6249748168907951,17.77777777777778,1.4962121232440466,0
2,1.0,1,1,150.0,20.0,2,0,24.990907,370.0,42,8,13,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,73.68885317997294,0.5709227298479402,17.185555555555553,1.4301531470494637,1
4,1.0,1,1,150.0,20.0,1,3,47.7056905,920.0,27,3,23,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,52.756410256410255,0.4784027887350877,14.462222222222222,0.7902487437162856,1
2,1.0,2,1,180.0,30.0,1,87,74.97272099999999,359.0,33,9,9,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,67.76751269035533,0.5782947088315948,17.134444444444444,1.4391627045121034,2
4,1.0,1,2,200.0,30.0,3,323,47.7056905,234.0,39,10,11,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.57546602525557,0.5475301192743927,20.62,0.8409385238781931,2
2,1.0,1,1,100.0,75.0,1,350,24.990907,359.0,39,8,8,0.3333333333333333,1.0,0.8520040280841519,3,91.0,71.33333333333333,0.7064866091703488,17.134444444444444,1.5958305809273485,1
3,1.0,1,2,100.0,22.0,1,80,44.965052,1254.0,43,1,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,72.5,50.0,0.4677054718657925,23.28,0.9780057513570365,2
2,1.0,1,1,300.0,15.0,1,126,24.990907,421.0,49,10,23,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,61.73068893528184,0.3283795105803867,22.012222222222224,1.1337324605540517,1
2,1.0,1,1,100.0,15.0,1,229,26.01284,763.0,26,6,13,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.57546602525557,0.4784027887350877,28.52777777777778,1.3170812395271427,1
3,1.0,2,2,180.0,50.0,1,365,49.981814,359.0,38,14,14,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,82.45454545454545,0.6827545503662655,17.134444444444444,1.1751200914481041,4
3,2.0,2,2,500.0,40.0,1,169,49.981814,233.0,26,10,13,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.57546602525557,0.7849509214995272,19.57555555555556,1.2687934538084567,4
2,1.0,1,1,150.0,20.0,1,284,24.990907,404.0,16,6,15,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,74.4219734079776,0.5594771364653282,17.700000000000003,1.4161650806831199,1
2,1.0,1,1,150.0,20.0,1,357,24.990907,222.0,13,9,19,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,38.66,0.2786519225708116,15.952222222222222,1.0729586082894003,1
2,1.0,1,1,150.0,20.0,1,23,24.990907,74.0,14,0,0,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,52.051886792452834,0.24378580282007623,13.48,1.030347484452772,1
4,2.0,2,3,300.0,30.0,2,90,65.0321,359.0,22,8,9,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,63.77536231884058,0.6827545503662655,17.134444444444444,0.9400960731584833,6
3,1.0,1,1,150.0,20.0,1,0,44.965052,359.0,22,6,6,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,74.4219734079776,0.6567590211607737,17.134444444444444,1.151292546497023,1
1,1.0,1,1,150.0,20.0,1,355,19.974145,189.0,25,5,5,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,28.863636363636363,0.18905354929498086,17.74111111111111,1.4451858789480823,1
2,1.0,1,1,150.0,20.0,1,97,24.990907,0.0,31,9,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,66.9320987654321,0.4389687475461892,17.97888888888889,1.2688874965901067,1
4,1.0,1,2,500.0,50.0,1,312,47.7056905,164.0,27,8,13,0.3333333333333333,1.0,0.8520040280841519,3,124.66666666666669,80.0,0.5958973722045462,18.174444444444443,0.8764053269347762,2
2,1.0,1,1,200.0,70.0,1,66,24.990907,53.0,32,8,9,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,124.66666666666669,95.0,0.6280222968411702,18.788888888888888,1.499936556776755,1
2,1.0,1,1,155.0,25.0,1,57,24.990907,359.0,22,3,3,0.3333333333333333,1.0,0.8520040280841519,1,98.1923076923077,48.6,0.5034429873035293,17.134444444444444,1.34768375594485,1
1,1.0,1,1,150.0,20.0,1,71,19.974145,1045.0,25,4,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,67.57546602525557,0.37042358717034685,37.214444444444446,1.7776740307447065,1
4,2.0,2,4,200.0,20.0,1,319,49.4708475,609.0,26,3,9,0.6666666666666667,1.0,0.8520040280841519,1,67.8210655120482,83.67920792079208,0.7240892725432999,26.35333333333333,0.9704060527839233,8
2,2.0,1,1,150.0,10.0,1,66,24.990907,207.0,23,6,23,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.4677054718657925,22.015555555555554,1.3040076684760487,1
3,1.0,1,3,150.0,20.0,1,285,44.965052,0.0,36,12,13,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,81.97660098522168,0.6280222968411702,17.452222222222222,1.1249524175825663,3
5,1.0,2,3,180.0,30.0,4,281,74.97272099999999,551.0,32,14,17,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,61.73068893528184,0.6124325327743465,20.44,0.7404418760817194,6
2,1.0,1,1,150.0,20.0,1,306,24.990907,211.0,21,6,14,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,38.27777777777778,0.24378580282007623,20.337777777777777,1.030347484452772,1
2,3.0,1,1,150.0,15.0,1,33,24.990907,359.0,19,8,14,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,81.97660098522168,0.21779027361458414,17.134444444444444,0.9985774245179969,1
4,2.0,2,2,200.0,50.0,1,51,65.0321,526.0,23,4,10,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.57546602525557,0.6567590211607737,18.61,0.9210340371976183,4
2,1.0,1,1,150.0,20.0,1,59,24.990907,58.0,25,9,13,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,49.74074074074074,0.18905354929498086,16.854444444444443,0.9634572526320548,1
3,1.0,1,2,150.0,25.0,2,118,44.965052,1232.0,37,7,17,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,81.97660098522168,0.5174330598753676,25.863333333333333,1.023586140555525,2
2,1.0,1,1,150.0,20.0,1,164,24.990907,189.0,33,3,5,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,61.73068893528184,0.5392644376913147,18.49333333333333,1.3914624232985455,1
6,1.0,2,4,180.0,30.0,2,311,69.955959,112.0,34,13,13,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,67.76751269035533,0.5174330598753676,18.46,0.5849063660317286,8
2,1.0,2,2,180.0,30.0,1,50,74.97272099999999,359.0,21,4,4,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,78.44134078212291,0.49370100107128456,17.134444444444444,1.3357777284108237,4
4,1.5,1,3,150.0,20.0,1,326,47.7056905,1034.0,16,8,8,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,52.756410256410255,0.18905354929498086,19.634444444444444,0.5780743515792329,3
4,1.0,1,2,750.0,20.0,2,337,47.7056905,359.0,31,3,8,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,40.63725490196079,0.4677054718657925,17.134444444444444,0.7824046010856291,2
4,1.0,1,4,100.0,32.5,1,365,49.4708475,144.0,21,3,3,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,67.8210655120482,62.14473684210526,0.5392644376913147,17.59,0.8348774539791274,4
2,1.0,1,1,150.0,20.0,2,97,24.990907,1204.0,20,5,29,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,59.73780487804878,0.5350357232483192,19.052222222222223,1.3862943611198908,1
2,2.0,1,1,150.0,10.0,2,21,11.984487,871.0,30,8,13,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,81.97660098522168,0.21779027361458414,30.14333333333333,0.9985774245179969,1
5,1.0,3,3,175.0,27.5,3,94,49.4708475,189.0,23,12,15,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.57546602525557,0.5174330598753676,17.358888888888888,0.6823907603703501,9
4,2.0,2,2,100.0,50.0,1,365,49.4708475,359.0,29,3,6,0.6666666666666667,1.0,0.8520040280841519,3,290.0,168.33333333333334,0.9471552738560345,17.134444444444444,1.1339761845961038,4
4,1.0,1,2,100.0,20.0,2,59,47.7056905,273.0,36,3,7,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.5392644376913147,19.857777777777777,0.8348774539791274,2
4,1.0,1,1,200.0,40.0,2,162,49.981814,359.0,26,14,14,0.6666666666666667,1.0,0.8520040280841519,2,67.8210655120482,67.57546602525557,0.704204197373882,17.134444444444444,0.9558246986223059,1
2,1.0,1,1,150.0,30.0,1,335,24.990907,42.0,25,7,12,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.37042358717034685,15.296666666666663,1.185116020496471,1
